Lat,Lon
40.7312,-73.9902
40.7617,-73.9774
40.734,-73.9986
40.7184,-73.9978
40.7259,-73.9979
40.744,-73.992
40.7651,-73.9878
40.7463,-73.9781
40.767,-73.9546
40.7365,-73.999
40.7412,-73.9941
40.7266,-73.9861
40.7521,-73.9764
40.7682,-73.8622
40.6932,-73.9721
40.7533,-73.9778
40.6869,-73.978
40.721,-73.9924
40.672,-74.0107
40.7323,-73.9879
40.7373,-73.9887
40.7487,-73.976
40.7249,-73.9807
40.7218,-73.9921
40.7426,-73.9921
40.7215,-74.01
40.7291,-73.9921
40.7436,-74.029
40.7273,-73.9935
40.761,-73.9843
40.7587,-73.9729
40.6461,-73.7767
40.7384,-73.9856
40.774,-73.8723
40.7197,-74.0104
40.7265,-73.9963
40.7313,-74.0001
40.7347,-74.0021
40.7275,-74.0032
40.7161,-74.0111
40.73,-74.0005
40.7227,-74.0045
40.7403,-73.9906
40.7443,-73.9959
40.73,-74.1467
40.7172,-74.0098
40.687,-73.9967
40.7231,-74.0081
40.7424,-74.0045
40.7347,-73.9922
40.7913,-73.9745
40.7507,-73.9752
40.7507,-73.9752
40.726,-73.9896
40.6934,-73.9665
40.7325,-74.0005
40.7283,-73.9944
40.7228,-74.0001
40.7205,-74.0054
40.7187,-74.0051
40.7438,-74.0033
40.771,-73.8659
40.7032,-73.9912
40.7298,-73.9988
40.774,-73.8736
40.7447,-73.9891
40.7514,-73.9941
40.7295,-74.0038
40.7061,-74.0043
40.7223,-73.9952
40.7431,-73.9954
40.732,-73.9839
40.7647,-73.9841
40.7381,-73.9883
40.73,-74.0005
40.7675,-73.9532
40.7252,-74.0074
40.7522,-73.9825
40.696,-73.9959
40.7457,-73.994
40.7797,-73.9881
40.7797,-73.9881
40.7268,-73.9475
40.7168,-74.0083
40.7426,-74.0071
40.7292,-73.9992
40.8259,-73.9152
40.7561,-73.9816
40.7425,-74.0006
40.7421,-74.0041
40.8021,-73.9617
40.7161,-74.0446
40.7145,-73.9988
40.7754,-73.983
40.7244,-73.9833
40.7256,-74.0039
40.6509,-73.7858
40.7277,-73.9911
40.7222,-73.9881
40.7219,-73.9873
40.7558,-73.9787
40.6791,-73.9834
40.7189,-73.9587
40.7263,-73.9917
40.7143,-74.0153
40.6871,-73.9756
40.7796,-73.9506
40.7107,-73.9645
40.7587,-73.9873
40.7587,-73.9873
40.7249,-73.9922
40.7591,-73.9885
40.7639,-73.9735
40.7373,-73.9885
40.7278,-73.9912
40.7184,-73.955
40.7811,-73.9586
40.6457,-73.7768
40.71,-73.9626
40.7647,-73.9772
40.7295,-73.988
40.8283,-73.9259
40.6949,-74.1772
40.7425,-73.9916
40.7299,-73.9977
40.8231,-73.9486
40.7521,-73.98
40.7186,-73.9889
40.7509,-73.987
40.7388,-73.9995
40.7721,-73.9816
40.7324,-74.0037
40.7271,-73.9933
40.7382,-73.9893
40.7024,-73.9812
40.7403,-74.008
40.7487,-73.9772
40.7503,-73.9948
40.7097,-74.0128
40.7611,-73.9802
40.7576,-73.9748
40.7434,-74.0074
40.7402,-74.0058
40.6443,-73.7821
40.7381,-74.0055
40.7248,-73.9974
40.7092,-74.0447
40.7133,-73.9581
40.7435,-74.0064
40.7385,-74.0034
40.7583,-73.986
40.8312,-73.9267
40.7282,-73.9849
40.743,-74.0061
40.7422,-74.0007
40.7539,-73.976
40.7608,-73.9806
40.7498,-73.9836
40.7314,-74.0003
40.7293,-74.0024
40.7288,-73.9762
40.7643,-73.9831
40.7325,-74.0055
40.7556,-73.9837
40.7601,-73.9653
40.7207,-73.9906
40.7522,-73.9771
40.7061,-74.0039
40.7268,-73.9835
40.745,-73.9861
40.7435,-73.9925
40.7592,-73.988
40.7234,-74.0083
40.7296,-73.9917
40.7552,-73.9839
40.7381,-73.9921
40.74,-73.986
40.7711,-73.8662
40.7557,-73.9841
40.7236,-74.0075
40.7634,-73.9829
40.7588,-73.9741
40.751,-73.9807
40.7375,-74.0058
40.7504,-73.979
40.7433,-74.0074
40.7072,-73.9222
40.6456,-73.7768
40.7804,-73.95
40.7063,-74.0094
40.7274,-74.0075
40.7765,-73.9765
40.7771,-73.9619
40.7661,-73.9835
40.7177,-73.9576
40.7758,-73.946
40.7741,-73.8721
40.7366,-73.995
40.7608,-73.9675
40.7267,-73.997
40.7535,-73.9888
40.7541,-73.9823
40.7541,-73.9823
40.7616,-73.9845
40.7346,-73.9866
40.7422,-73.9933
40.7673,-73.9879
40.7563,-73.9728
40.7603,-73.9913
40.7353,-74.0061
40.7409,-74.0011
40.7289,-73.9941
40.6947,-74.1777
40.7428,-73.9866
40.7693,-73.983
40.7234,-74.0061
40.7375,-73.9883
40.7231,-73.999
40.7277,-73.9852
40.6951,-74.1771
40.7292,-73.992
40.7786,-73.9535
40.7469,-73.9869
40.7533,-73.9894
40.7267,-73.996
40.7592,-73.9807
40.7252,-74.3039
40.74,-74.0055
40.7602,-73.973
40.6789,-73.9976
40.7214,-74.0018
40.7504,-74.0023
40.7196,-74.0087
40.7641,-73.9847
40.858,-73.935
40.7768,-73.9773
40.645,-73.782
40.7432,-74.0077
40.6878,-74.1826
40.7567,-73.9733
40.7422,-74.0044
40.6466,-73.7895
40.729,-73.9923
40.7333,-73.9933
40.7686,-73.9553
40.7556,-73.9798
40.7108,-74.006
40.7231,-73.8001
40.652,-73.9526
40.7451,-73.9949
40.7422,-74.0043
40.6459,-73.7768
40.759,-73.9782
40.7237,-73.9998
40.7516,-73.9764
40.743,-74.0039
40.7199,-73.9832
40.7248,-74.0043
40.7278,-74.003
40.7278,-74.003
40.7525,-73.9899
40.7414,-73.989
40.7644,-73.9754
40.7637,-73.9872
40.7741,-73.8727
40.7346,-73.9922
40.7412,-73.986
40.7219,-73.9964
40.7234,-74.0082
40.7487,-74.0276
40.7194,-74.0085
40.7355,-74.0034
40.7276,-74.001
40.7207,-73.9951
40.7437,-74.0034
40.7602,-73.9734
40.7691,-73.9827
40.775,-73.945
40.7425,-74.0041
40.7299,-73.9867
40.7391,-73.9873
40.7206,-73.9872
40.7471,-73.9872
40.7636,-73.9888
40.7268,-73.9977
40.7566,-73.9832
40.7386,-73.9881
40.7188,-73.9399
40.7188,-73.9399
40.7099,-73.9625
40.742,-73.9922
40.722,-74.0097
40.7343,-73.9919
40.7587,-73.9924
40.7378,-74.0045
40.6434,-73.79
40.7565,-73.9779
40.7298,-73.9916
40.7389,-73.9932
40.7307,-74.0067
40.7131,-73.9615
40.732,-73.9882
40.7435,-74.0035
40.7637,-73.9855
40.7642,-73.9689
40.7572,-73.9861
40.6949,-74.1779
40.6451,-73.782
40.7197,-74.0006
40.7442,-73.9876
40.7411,-74.0056
40.7416,-74.0067
40.7401,-74.0031
40.7709,-73.8657
40.7486,-73.9925
40.7524,-73.9841
40.735,-73.9986
40.6789,-73.987
40.7245,-73.9952
40.7641,-73.9732
40.7268,-73.9968
40.7633,-73.9824
40.738,-73.9873
40.7276,-73.9934
40.7251,-73.9956
40.6855,-74.0025
40.7112,-74.0055
40.7398,-74.0059
40.7277,-73.9953
40.7107,-73.9364
40.7554,-73.9768
40.7554,-73.9768
40.7144,-73.947
40.7301,-73.9542
40.7408,-74.0052
40.7194,-74.0061
40.645,-73.7817
40.7589,-73.9604
40.7121,-73.944
40.7136,-74.0117
40.7383,-73.9878
40.7687,-73.8627
40.7065,-74.0089
40.7577,-73.9889
40.7247,-74.0023
40.7331,-73.9874
40.7191,-74.0065
40.7281,-74.0012
40.7573,-73.9892
40.7984,-73.9433
40.7243,-74.3074
40.7278,-73.9911
40.7386,-73.9918
40.7603,-73.9782
40.7599,-73.9764
40.7643,-73.9687
40.7102,-74.0093
40.7278,-73.9959
40.7418,-73.9975
40.7529,-73.985
40.7428,-74.0078
40.7531,-73.9778
40.7653,-73.9718
40.7653,-73.9718
40.7635,-73.9793
40.6212,-74.0291
40.7152,-74.047
40.7515,-73.994
40.8268,-73.9265
40.744,-74.0071
40.7277,-73.9933
40.7587,-73.9709
40.7279,-73.9448
40.7285,-74.0346
40.7139,-74.0113
40.7568,-73.9888
40.7185,-74.0052
40.7642,-73.9752
40.7221,-74.0099
40.7279,-73.991
40.6485,-73.7827
40.7415,-73.9937
40.753,-73.9812
40.7258,-73.9978
40.7442,-73.9838
40.7646,-73.9755
40.7699,-73.9928
40.7346,-74.0062
40.7278,-73.9912
40.7064,-74.0095
40.7621,-73.9974
40.7575,-73.9825
40.755,-73.9844
40.7585,-73.9925
40.761,-73.9812
40.7558,-73.9834
40.6947,-73.9553
40.7239,-74.0096
40.6457,-73.7767
40.7292,-73.992
40.7504,-73.9794
40.7542,-73.9846
40.6106,-73.9654
40.7562,-73.976
40.7746,-73.9634
40.7107,-73.9336
40.7597,-73.9843
40.7499,-73.9897
40.7544,-73.983
40.735,-74.0031
40.7299,-74.0022
40.7605,-73.9878
40.7191,-74.0105
40.8275,-73.9262
40.7206,-74.001
40.6451,-73.7772
40.7379,-74.0021
40.7606,-73.9775
40.7231,-74.0081
40.652,-73.9457
40.652,-73.9457
40.7249,-74.0076
40.7496,-73.983
40.7434,-74.0051
40.7363,-74.0009
40.7708,-73.8661
40.7241,-74.0033
40.7062,-74.0092
40.767,-73.9562
40.7154,-74.0128
40.7682,-73.9821
40.751,-73.9866
40.7395,-73.987
40.6449,-73.7824
40.7425,-73.9849
40.7164,-74.0079
40.7881,-73.9557
40.7003,-73.9915
40.7269,-73.9917
40.7286,-73.9998
40.7632,-73.9882
40.7366,-73.9889
40.7178,-73.9906
40.7209,-73.9939
40.7414,-74.0072
40.72,-74.0003
40.7532,-73.9782
40.6445,-73.7819
40.7007,-73.9192
40.6913,-74.1775
40.7395,-74.0021
40.718,-73.9524
40.7692,-73.9813
40.7542,-73.9794
40.753,-73.9795
40.7238,-73.9965
40.7691,-73.9812
40.728,-73.991
40.7668,-73.9677
40.7268,-73.987
40.7268,-73.987
40.7684,-73.9821
40.7324,-73.9967
40.7364,-74.0059
40.7569,-73.9892
40.7434,-73.9997
40.742,-74.0046
40.7261,-73.992
40.6883,-73.9784
40.7268,-73.9999
40.7521,-73.9859
40.7234,-73.9987
40.706,-74.0092
40.7478,-73.9883
40.7527,-73.9794
40.7376,-73.9561
40.7521,-73.9762
40.7466,-73.9838
40.7319,-74.0008
40.7348,-73.9986
40.7105,-73.9661
40.7513,-73.9751
40.7527,-73.9861
40.756,-73.984
40.7292,-74.0025
40.7033,-73.9908
40.6948,-74.1779
40.7387,-73.992
40.8625,-73.9202
40.7519,-73.9765
40.7435,-73.996
40.7435,-73.996
40.7709,-73.8659
40.7643,-73.975
40.7557,-73.9841
40.6751,-74.0166
40.7373,-73.9969
40.7288,-74.0053
40.7686,-73.862
40.7379,-73.9866
40.7423,-73.9969
40.7384,-73.9879
40.7233,-74.0086
40.7202,-74.0085
40.7266,-73.9918
40.7684,-73.8625
40.77,-73.961
40.771,-73.8658
40.7466,-74.0075
40.7279,-73.995
40.7453,-73.993
40.7279,-73.995
40.7235,-74.0095
40.7523,-73.9821
40.727,-73.9999
40.7801,-73.9806
40.6947,-74.1778
40.7378,-73.9866
40.7158,-73.9616
40.7244,-73.9929
40.7419,-73.9999
40.7396,-74.0064
40.7583,-73.9883
40.7392,-73.9913
40.7214,-73.9927
41.0335,-73.6265
40.7427,-74.0055
40.7381,-74.0043
40.7803,-73.9804
40.7605,-73.9934
40.7641,-73.9741
40.7739,-73.8712
40.7357,-74.005
40.7537,-73.9811
40.705,-74.0151
40.8372,-73.9463
40.7298,-73.9905
40.7497,-73.9855
40.7141,-73.9652
40.7233,-73.9999
40.7693,-73.9921
40.7685,-73.8624
40.7688,-73.9813
40.6949,-74.178
40.8082,-73.9451
40.7167,-74.0104
40.7243,-73.983
40.7603,-73.9779
40.737,-74.0024
40.7454,-74.0046
40.7371,-73.9888
40.7307,-73.9862
40.6949,-74.1779
40.7181,-73.9894
40.7498,-73.9836
40.7584,-73.9752
40.7374,-74.0066
40.7389,-73.9915
40.7287,-74.0025
40.7262,-73.9895
40.7423,-73.9864
40.725,-74.003
40.7406,-74.0079
40.7351,-74.0061
40.7767,-73.9531
40.7406,-74.0056
40.7442,-73.9877
40.7264,-73.9916
40.7214,-73.9974
40.7177,-74.0448
40.7558,-73.9823
40.7299,-73.9914
40.7213,-73.9923
40.7408,-73.9878
40.7478,-73.9871
40.6452,-73.782
40.7352,-74.0099
40.7446,-73.9968
40.764,-73.9541
40.7696,-73.9937
40.7377,-74.0047
40.7255,-74.0039
40.7307,-73.989
40.6949,-74.1779
40.7729,-73.9821
40.7665,-73.9941
40.7714,-73.8662
40.706,-74.0089
40.7635,-73.9852
40.7507,-73.9802
40.7629,-73.9847
40.7536,-73.9812
40.7084,-74.0047
40.7766,-73.9608
40.7766,-73.9608
40.6445,-73.7816
40.7546,-73.9932
40.6443,-73.7821
40.7288,-73.9902
40.7381,-73.987
40.7466,-74.0074
40.7557,-73.9772
40.7557,-73.9772
40.7615,-73.9997
40.726,-73.9969
40.7591,-73.9785
40.7591,-73.9781
40.7307,-74.0069
40.705,-74.0117
40.7388,-74.0035
40.741,-74.0056
40.7516,-73.9937
40.7367,-74.0299
40.7664,-73.9685
40.7399,-73.9912
40.7376,-74.0042
40.7321,-73.9885
40.7834,-73.9744
40.7739,-73.8714
40.7283,-74.0029
40.6962,-73.9327
40.7324,-74.0005
40.7409,-73.9816
40.7219,-73.9934
40.8082,-73.9451
40.7245,-73.9924
40.7399,-73.9867
40.7128,-73.9471
40.721,-73.9948
40.7768,-73.9451
40.7325,-74.0003
40.7352,-74.0016
40.7279,-74.0073
40.7659,-73.987
40.7562,-73.9789
40.7809,-73.9813
40.7399,-74.0028
40.7226,-73.9549
40.7715,-73.9831
40.7274,-73.9793
40.7518,-73.9741
40.7434,-73.9998
40.7621,-73.9729
40.7238,-73.9993
40.7253,-74.0035
40.7213,-73.985
40.7166,-73.9959
40.7301,-73.9897
40.7342,-74.0063
40.7388,-74.0025
40.7322,-73.9966
40.6449,-73.7825
40.7081,-74.0061
40.753,-73.9825
40.7343,-74.0025
40.7339,-74.0051
40.7396,-73.9925
40.7418,-73.9978
40.7095,-74.0179
40.751,-73.9785
40.7541,-73.9883
41.0568,-73.5391
40.7847,-73.9562
40.7658,-73.9827
40.7636,-73.9734
40.7383,-73.988
40.7691,-73.9585
40.7711,-73.8661
40.7691,-73.9812
40.7599,-73.9876
40.6402,-73.9624
40.7496,-73.9773
40.7393,-74.0076
40.7326,-74.0038
40.7269,-73.9946
40.7543,-73.982
40.7391,-73.9872
40.7317,-74.001
40.7238,-73.9994
40.7238,-73.9994
40.757,-73.9826
40.731,-74.0026
40.7329,-73.9925
40.7446,-73.9908
40.7598,-73.9756
40.7538,-73.9838
40.7706,-73.9941
40.729,-73.9814
40.7266,-73.9916
40.7577,-73.985
40.742,-73.985
40.7625,-73.9924
40.7291,-73.8521
40.7429,-74.0077
40.7338,-74.0026
40.7554,-73.9815
40.7266,-73.9923
40.6467,-73.7894
40.7487,-74.0035
40.753,-73.9796
40.7198,-73.9874
40.7737,-73.9839
40.7806,-73.9814
40.753,-73.9783
40.7165,-73.9616
40.7034,-73.9927
40.7407,-74.0056
40.7395,-74.0026
40.7274,-73.9921
40.7334,-73.9899
40.7602,-73.9778
40.7065,-73.943
40.692,-73.9556
40.7066,-73.9435
40.7509,-73.983
40.7353,-73.9941
40.7353,-73.9941
40.7628,-73.9724
40.8087,-73.9306
40.7206,-73.9858
40.7721,-73.9823
40.7395,-74.0016
40.7399,-74.0058
40.7206,-74.0009
40.727,-73.9839
40.7357,-74.006
40.7507,-73.9875
40.7374,-74.0065
40.7342,-73.9992
40.7228,-74.0046
40.7246,-74.0685
40.7341,-74.0025
40.7298,-73.997
40.7639,-73.9786
40.7246,-73.9925
40.7591,-73.9786
40.7554,-73.9838
40.7501,-73.9834
40.7208,-74.0052
40.7555,-73.9877
40.7315,-73.991
40.7588,-73.9887
40.7298,-74.0043
40.7692,-73.9923
40.7302,-73.9979
40.7408,-74.0076
40.733,-74.0038
40.7324,-73.9968
40.7566,-73.9842
40.7717,-73.983
40.7561,-73.9676
40.73,-73.9989
40.7265,-74.035
40.7079,-74.0002
40.7222,-74.0044
40.7332,-73.9966
40.7196,-73.9867
40.7624,-73.9754
40.7571,-73.9899
40.7219,-74.0041
40.7306,-74.0017
40.7613,-73.9843
40.9346,-73.901
40.7404,-74.0058
40.7246,-73.9916
40.7391,-73.9968
40.7107,-74.0086
40.728,-73.9932
40.7339,-73.9993
40.743,-74.0076
40.7279,-73.9908
40.7511,-73.972
40.6931,-73.9704
40.7503,-73.977
40.757,-73.967
40.7683,-73.9893
40.7211,-73.9943
40.7587,-73.9931
40.717,-74.009
40.7464,-74.01
40.7267,-73.9924
40.7711,-73.9827
40.7522,-73.9832
40.7425,-73.9968
40.7425,-73.9968
40.7683,-73.9892
40.7596,-73.9728
40.7562,-73.9788
40.7321,-74.0001
40.7376,-74.004
40.7212,-73.9948
40.7753,-73.9141
40.7222,-74.011
40.7368,-73.9913
40.751,-73.9751
40.757,-73.9669
40.7604,-73.9856
40.7522,-73.9818
40.7478,-73.9404
40.6767,-73.9866
40.7445,-74.0348
40.7348,-74
40.7302,-73.9941
40.7159,-74.0094
40.7498,-73.9795
40.7625,-73.9827
40.7219,-73.9934
40.7646,-73.9796
40.7069,-74.0127
40.7309,-73.9857
40.7327,-73.9993
40.7123,-73.9571
40.7525,-73.9772
40.6768,-74.0135
40.7476,-73.9828
40.7609,-73.9826
40.7362,-74.029
40.726,-73.998
40.7325,-74.0004
40.7718,-73.9849
40.7359,-73.9874
40.645,-73.782
40.7597,-73.9806
40.7297,-73.9984
40.7257,-73.9922
40.7193,-74.0106
40.7569,-73.9669
40.7616,-73.9867
40.7558,-73.9718
40.7281,-73.988
40.7305,-74.0069
40.7375,-73.9993
40.7606,-73.9762
40.7248,-73.9989
40.7254,-74.0357
40.695,-73.9909
40.7273,-73.9847
40.7025,-73.9934
40.7682,-73.9815
40.8091,-73.9446
40.7125,-73.96
40.766,-73.9908
40.7716,-73.9846
40.7643,-73.9773
40.7885,-73.955
40.7195,-74.0086
40.7188,-74.0052
40.7593,-73.9624
40.728,-73.9958
40.7337,-73.9922
40.7374,-74.0414
40.7211,-73.9555
40.7942,-73.6566
40.7275,-73.948
40.7689,-73.9813
40.7165,-74.0098
40.7609,-73.9834
40.7694,-73.9921
40.7709,-73.8669
40.7712,-73.9245
40.7308,-74.0067
40.7569,-73.989
40.7514,-73.9754
40.7283,-73.9943
40.6827,-73.998
40.7423,-73.989
40.7719,-73.9891
40.7465,-74.0011
40.7237,-74.0028
40.7237,-74.0028
40.7581,-73.9878
40.7709,-73.8659
40.66,-73.9851
40.7682,-73.862
40.7551,-73.9844
40.7559,-73.9877
40.7697,-73.9577
40.7697,-73.9577
40.7702,-73.9576
40.7529,-74.0245
40.7358,-73.9931
40.7536,-73.9775
40.7603,-73.9732
40.7358,-74.0006
40.7619,-73.9829
40.7075,-74.0076
40.8045,-73.9554
40.7299,-74.0023
40.7485,-74.0037
40.7189,-73.9899
40.6467,-73.7892
40.7614,-73.9841
40.7827,-73.9733
40.7261,-73.9917
40.7405,-74.0077
40.7399,-74.006
40.7582,-73.9882
40.7163,-74.0119
40.7584,-73.9925
40.7295,-73.9919
40.7314,-73.9993
40.7327,-74.0425
40.7382,-74.0056
40.7852,-73.9492
40.6459,-73.7767
40.6891,-73.9734
40.7036,-74.0112
40.7627,-73.9832
40.7354,-73.9911
40.7202,-73.9844
40.7292,-73.992
40.7543,-73.9825
40.8275,-73.9258
40.7371,-73.9848
40.7539,-73.9815
40.7575,-73.9691
40.7536,-73.9852
40.7397,-74.0053
40.7341,-73.9987
40.7158,-73.9404
40.7406,-74.0056
40.7454,-74.0058
40.753,-73.9789
40.7624,-73.9861
40.7124,-73.9638
40.6636,-73.9843
40.7542,-73.9783
40.7693,-73.9596
40.7113,-73.9378
40.7453,-74.006
40.7376,-73.9898
40.7308,-74.0067
40.7268,-73.9998
40.7379,-73.9867
40.7702,-73.8649
40.7496,-73.9828
40.6954,-73.9964
40.6954,-73.9964
40.7566,-73.9823
40.7639,-73.9783
40.773,-73.9823
40.7554,-74.0312
40.6455,-73.7767
40.7582,-73.9752
40.7553,-73.9852
40.7392,-73.9898
40.7462,-73.9829
40.7023,-73.9838
40.731,-74.0044
40.7627,-73.9702
40.7251,-73.9921
40.7341,-73.9988
40.7332,-73.9893
40.7522,-73.9857
40.7434,-73.9961
40.7358,-74.006
40.7567,-73.9767
40.7281,-74
40.7741,-73.8726
40.7568,-73.9764
40.7273,-73.9936
40.7273,-73.9936
40.726,-73.9917
40.6657,-73.9537
40.7333,-74.0009
40.6834,-73.982
40.7331,-74.0026
40.7605,-73.9857
40.7628,-73.9783
40.7304,-74.0043
40.7571,-73.9834
40.7694,-73.8638
40.7371,-73.9961
40.7616,-73.9903
40.7256,-73.9973
40.6621,-73.9436
40.7442,-74.0068
40.708,-74.0045
40.7304,-74.0069
40.7465,-73.9715
40.7603,-73.9912
40.7199,-73.9954
40.7324,-73.9964
40.7811,-73.9762
40.7249,-73.9945
40.7188,-73.9501
40.7267,-73.9957
40.7738,-73.8714
40.8064,-73.964
40.7658,-73.9762
40.7444,-74.0066
40.7337,-74.0024
40.7266,-73.9921
40.6863,-73.9938
40.7198,-73.9601
40.7694,-73.9671
40.6774,-73.9983
40.7564,-73.9904
40.7161,-74.34
40.7562,-73.9851
40.7372,-73.9969
40.7412,-73.9887
40.7253,-73.9922
40.7583,-73.994
40.743,-74.0077
40.743,-74.0077
40.771,-73.8659
40.77,-73.9925
40.7167,-73.9636
40.7626,-73.9771
40.7638,-73.98
40.8276,-73.9257
40.7345,-73.9937
40.7273,-73.9919
40.7335,-73.9918
40.7585,-73.9734
40.758,-73.9897
40.7402,-74.0035
40.7577,-73.9894
40.7577,-73.9894
40.7734,-73.9831
40.7641,-73.9764
40.713,-73.8171
40.7093,-74.0107
40.7631,-73.9881
40.7262,-73.9918
40.7173,-73.9924
40.7568,-73.9829
40.7568,-73.9701
40.7228,-74.0001
40.7039,-73.9906
40.7739,-73.8726
40.7033,-73.9926
40.7033,-73.9926
40.737,-74.0315
40.7219,-73.9987
40.7146,-73.9981
40.722,-74.001
40.7214,-73.9882
40.7294,-74.0022
40.711,-73.9509
40.72,-74.0002
40.7437,-73.9926
40.7536,-73.9853
40.7609,-73.9796
40.7436,-73.9926
40.7436,-73.9926
40.7574,-73.9711
40.7036,-74.0117
40.7282,-73.9988
40.7488,-74.0034
40.7341,-73.9987
40.7637,-73.9716
40.7686,-73.8621
40.7268,-73.989
40.7036,-73.9906
40.7379,-73.9866
40.7416,-73.9811
40.6461,-73.7769
40.7606,-73.9846
40.7567,-73.9641
40.7784,-73.953
40.7216,-73.9975
40.769,-73.9825
40.7395,-73.9868
40.7628,-73.9746
40.7393,-74.007
40.7307,-73.9907
40.7511,-73.9752
40.718,-73.9856
40.718,-73.9856
40.7308,-73.9889
40.7792,-73.9509
40.7699,-73.9919
40.7457,-73.9984
40.7194,-73.9974
40.7249,-73.9941
40.774,-73.8728
40.7641,-73.9845
40.7198,-74.0086
40.7417,-73.9894
40.7023,-73.9842
40.7344,-73.9998
40.7372,-73.9903
40.7276,-74.0055
40.7636,-73.9144
40.7029,-73.9296
40.6464,-73.777
40.7302,-74.0048
40.7208,-74.01
40.764,-73.9843
40.7574,-73.9769
40.7332,-74.0032
40.7619,-73.9855
40.7398,-74.0057
40.7271,-73.9888
40.6474,-73.902
40.7107,-73.9575
40.7275,-73.9934
40.7364,-74.0012
40.7523,-73.9779
40.768,-73.9821
40.7265,-73.992
40.7387,-73.994
40.7408,-74.0055
40.7548,-73.9779
40.9498,-73.747
40.7713,-73.8661
40.7337,-73.9995
40.7434,-74.0077
40.7414,-74.0014
40.7414,-74.0014
40.72,-74.0101
40.7136,-73.9982
40.7051,-73.9332
40.7204,-73.9981
40.7038,-74.0121
40.8048,-73.9477
40.7337,-74.0063
40.7307,-74
40.7307,-74
40.7831,-73.948
40.7394,-74.0027
40.7647,-73.982
40.7483,-73.9764
40.7397,-73.9888
40.7177,-73.9605
40.7289,-74.0025
40.7609,-73.9909
40.7671,-73.9877
40.7738,-73.8714
40.7188,-73.9399
40.7129,-73.7877
40.7432,-73.9974
40.7193,-74.0413
40.7379,-73.9922
40.7377,-74.0021
40.7611,-73.9843
40.726,-73.9836
40.7595,-73.9839
40.7274,-74.0033
40.7591,-73.9811
40.7503,-73.9946
40.7573,-73.9823
40.7048,-73.9338
40.7387,-73.9916
40.7627,-73.9784
40.7779,-73.9618
40.7511,-74.0249
40.7439,-74.007
40.7409,-74.0076
40.7273,-73.9846
40.7219,-73.958
40.7223,-73.9832
40.7864,-73.9686
40.7707,-73.8652
40.7401,-74.007
40.7157,-73.9903
40.7374,-74.0081
40.7429,-74.0058
40.7292,-74.0024
40.7326,-74.0038
40.7641,-73.9788
40.7037,-74.0115
40.8298,-73.8785
40.7497,-73.9901
40.7066,-74.0094
40.7368,-73.989
40.7325,-74.0003
40.7275,-73.9934
40.7654,-73.9709
40.7103,-73.9585
40.7638,-73.9839
40.7578,-73.9749
40.6457,-73.7767
40.7588,-73.9707
40.7377,-73.99
40.7631,-73.9719
40.8008,-73.9687
40.7121,-73.944
40.6906,-74.1782
40.7232,-74.0062
40.7591,-73.9806
40.7344,-73.9923
40.6415,-73.7887
40.7151,-73.9516
40.7257,-73.995
40.7687,-73.9815
40.7255,-74.0058
40.709,-74.0077
40.7259,-74.0057
40.718,-74.009
40.7637,-73.9757
40.768,-73.9823
40.7647,-73.9938
40.7398,-73.9969
40.724,-74.0043
40.7575,-73.9821
40.7322,-74.0001
40.7709,-73.8659
40.7275,-73.9867
40.7026,-73.9908
40.7386,-73.9854
40.6416,-73.7887
40.7413,-73.9981
40.6467,-73.7899
40.7391,-73.9933
40.7624,-73.9754
40.6869,-73.9778
40.7376,-73.9861
40.7581,-73.9899
40.7456,-74.0091
40.7387,-73.9853
40.757,-73.9852
40.7348,-73.9989
40.7248,-74.0078
40.7342,-73.9989
40.7572,-73.9683
40.7377,-73.99
40.7324,-74.0037
40.7706,-73.8654
40.7352,-74.0049
40.7446,-73.9959
40.7431,-73.98
40.7327,-74.0025
40.7405,-74.0064
40.8042,-73.9392
40.7153,-73.9917
40.7437,-73.9837
40.7557,-73.984
40.7356,-73.9899
40.7481,-73.9523
40.768,-73.981
40.725,-73.9904
40.7039,-73.9906
40.7229,-74.0049
40.7373,-73.9889
40.7568,-73.9886
40.7194,-74.0103
40.7354,-74.006
40.7445,-73.9874
40.746,-74.0081
40.6458,-73.7908
40.7562,-73.9681
40.7197,-73.9642
40.7428,-73.9861
40.7318,-74.0041
40.6449,-73.7824
40.7687,-73.863
40.7287,-74.0054
40.7684,-73.9812
40.7681,-73.9823
40.7408,-73.9899
40.7276,-73.9949
40.741,-73.9884
40.7222,-73.9576
40.7689,-73.9815
40.7684,-73.9821
40.7708,-73.8657
40.7032,-73.932
40.756,-73.9808
40.7541,-73.9837
40.7435,-73.9841
40.7421,-74.004
40.7394,-73.9957
40.6174,-74.0383
40.7378,-73.99
40.7287,-74.0001
40.7263,-73.9917
40.7372,-74.0052
40.7643,-73.9824
40.7433,-73.9866
40.7366,-74.0289
40.7405,-74.0052
40.7399,-74.0027
40.7247,-73.9985
40.7247,-73.9985
40.7168,-73.9436
40.7282,-74.0022
40.7346,-73.9883
40.731,-74.0015
40.7276,-73.995
40.6958,-73.9397
40.7602,-73.987
40.7347,-73.9999
40.7647,-73.9819
40.7557,-73.9812
40.7596,-73.9835
40.7654,-73.9834
40.7397,-74.0064
40.7284,-73.9954
40.7605,-73.9878
40.7092,-74.0107
40.7092,-74.0107
40.7413,-73.9893
40.7325,-74.0037
40.7325,-74.0037
